IMDbPro_ID,MPAA,genres,in_release_period,movie_name,opening_money,release_date,running_time,widest_release
tt0962726,G,"Comedy, Drama, Family, Music, Musical, Romance",434.0,High School Musical 3,42030184,"Oct 24, 2008 - Feb 5, 2009",1.8666666666666667,3626
tt2714380,PG-13,"Drama, Horror, Mystery, Sci, Fi, Thriller",118.0,The Remaining,159143,"Sep 5, 2014 - Oct 19, 2014",1.4666666666666668,85
tt1129442,PG-13,"Action, Thriller",401.0,Transporter 3,12063452,"Nov 26, 2008 - Jan 1, 2009",1.7333333333333334,2626
tt0120703,R,"Comedy, Drama, Romance",147.0,How Stella Got Her Groove Back,11318919,"Aug 14, 1998",2.066666666666667,1399
tt0780536,R,"Comedy, Crime, Drama, Thriller",328.0,In Bruges,459575,"Feb 8, 2008 - Jun 26, 2008",1.7833333333333332,232
tt0804507,R,"Drama, Horror, Thriller",209.0,Mother of Tears,19419,"Jun 6, 2008 - Jul 17, 2008",1.7,7
tt1245492,R,Comedy,203.0,This Is the End,20719162,"Jun 12, 2013 - Oct 6, 2013",1.7833333333333332,3055
tt2458912,na,"Adventure, Documentary, Drama, History",622.0,Gringo Trails,158,"Apr 19, 2014 - May 10, 2015",1.3166666666666667,2
tt0951216,PG-13,"Comedy, Crime, Thriller",349.0,Mad Money,7736452,"Jan 18, 2008 - May 18, 2008",1.7333333333333334,2470
tt0805570,R,"Horror, Mystery, Thriller",153.0,The Midnight Meat Train,34394,"Aug 1, 2008 - Aug 14, 2008",1.6333333333333333,102
tt0936471,R,"Comedy, Horror",35.0,Transylmania,263941,"Dec 4, 2009 - Dec 17, 2009",1.5333333333333332,1007
tt1068680,PG-13,"Comedy, Romance",378.0,Yes Man,18262471,"Dec 19, 2008 - Apr 2, 2009",1.7333333333333334,3434
tt0825232,PG-13,"Comedy, Drama",373.0,The Bucket List,335837,"Dec 19, 2008 - Apr 2, 2009",1.6166666666666667,2915
tt3142688,na,"Adventure, Comedy, Drama, Romance",111.0,Finding Fanny,515393,"Sep 12, 2014 - Sep 18, 2014",1.7,121
tt0929632,R,Drama,421.0,Precious,1872458,"Sep 12, 2014 - Sep 18, 2014",1.8333333333333335,1003
tt1146325,na,"Action, Comedy, Crime, Drama, Romance",147.0,Singh Is King,1154528,"Aug 7, 2008 - Aug 24, 2008",2.25,112
tt0796366,PG-13,"Action, Adventure, Sci, Fi",238.0,Star Trek,75204289,"May 8, 2009 - Oct 1, 2009",2.1166666666666667,4053
tt0479968,PG-13,"Horror, Mystery",363.0,One Missed Call,12511473,"Jan 4, 2008 - Mar 13, 2008",1.45,2240
tt0479528,R,"Action, Adventure, Drama, Horror, Thriller",251.0,Rogue,7711,"Apr 25, 2008 - May 1, 2008",1.65,10
tt1956620,R,"Comedy, Romance",167.0,Sex Tape,14608152,"Jul 18, 2014 - Sep 21, 2014",1.5666666666666667,3062
tt1408101,PG-13,"Action, Adventure, Sci, Fi",230.0,Star Trek Into Darkness,70165559,"May 16, 2013 - Sep 12, 2013",2.2,3907
tt2059171,R,"Horror, Thriller",258.0,13 Sins,9261,"Apr 18, 2014 - Apr 24, 2014",1.55,45
tt0901476,PG,"Comedy, Romance",357.0,Bride Wars,21058173,"Jan 9, 2009 - May 10, 2009",1.4833333333333334,3228
tt2218003,R,"Crime, Drama, Mystery, Thriller",126.0,Closed Circuit,2464931,"Aug 28, 2013 - Sep 26, 2013",1.6,870
tt0472062,R,"Biography, Comedy, Drama, History",377.0,Charlie Wilson's War,9656250,"Dec 21, 2007 - Mar 6, 2008",1.7,2594
tt1190536,R,"Action, Comedy",77.0,Black Dynamite,131862,"Oct 16, 2009 - Oct 23, 2009",1.4,70
tt0924129,R,"Crime, Drama",308.0,Crossing Over,77370,"Feb 27, 2009 - Apr 23, 2009",1.8833333333333333,42
tt1535108,R,"Action, Drama, Sci, Fi",147.0,Elysium,29807393,"Aug 9, 2013 - Nov 24, 2013",1.8166666666666667,3284
tt0430922,R,Comedy,420.0,Role Models,19167085,"Nov 7, 2008 - Jan 29, 2009",1.65,2798
tt1315981,R,"Drama, Romance",386.0,A Single Man,217332,"Dec 11, 2009 - Apr 29, 2010",1.65,354
tt2872718,R,"Crime, Drama, Thriller",427.0,Nightcrawler,10441000,"Oct 31, 2014 - Feb 5, 2015",1.95,2766
tt3110272,na,"Adventure, Biography, Documentary, Sport",557.0,Penton: The John Penton Story,na,"Jun 23, 2014 - Jan 22, 2015",2.25,14
tt2179136,R,"Action, Biography, Drama, War",372.0,American Sniper,633456,"Jun 23, 2014 - Jan 22, 2015",2.216666666666667,3885
tt1680059,na,"Adventure, Documentary, Short",289.0,Born to Be Wild,871478,"Apr 8, 2011",0.6666666666666666,208
tt2551396,R,"Fantasy, Horror, Mystery, Thriller",160.0,Come Back to Me,4156,"Jul 25, 2014 - Jul 31, 2014",1.5,10
tt0817538,PG-13,"Action, Comedy, Crime, Drama",286.0,Drillbit Taylor,10309986,"Mar 21, 2008 - Jun 19, 2008",1.8333333333333335,3061
tt2344678,na,"Action, Comedy",278.0,Himmatwala,197770,"Mar 29, 2013 - Apr 21, 2013",2.5,99
tt2336960,R,Drama,138.0,Inch'Allah,3391,"Aug 16, 2013 - Sep 5, 2013",1.7,2
tt1800367,na,"Action, Drama, Sci, Fi",50.0,Remnants,na,"Nov 14, 2013 - Nov 14, 2013",1.5666666666666667,1
tt2465140,PG-13,"Comedy, Drama",293.0,The Single Moms Club,8075111,"Mar 14, 2014 - May 1, 2014",1.85,1896
tt0899106,PG-13,"Drama, Romance",105.0,Love Happens,8057010,"Sep 18, 2009 - Nov 5, 2009",1.8166666666666667,1922
tt0857191,PG-13,Drama,265.0,The Visitor,86488,"Apr 11, 2008 - Oct 9, 2008",1.7333333333333334,270
tt1686821,PG-13,"Action, Comedy, Drama, Fantasy, Horror, Mystery, Thriller",328.0,Vampire Academy,3921742,"Feb 7, 2014 - Apr 10, 2014",1.7333333333333334,2676
tt2246526,na,"Action, Biography, Documentary, Sport",113.0,Born to Fly: Elizabeth Streb vs. Gravity,8406,"Sep 10, 2014 - Sep 25, 2014",1.3666666666666667,3
tt0455538,R,"Biography, Comedy, Drama, Romance",91.0,How to Lose Friends & Alienate People,1430294,"Oct 3, 2008 - Dec 11, 2008",1.8333333333333335,1750
tt1663207,R,"Comedy, Crime",125.0,Life of Crime,104300,"Aug 29, 2014 - Sep 25, 2014",1.6333333333333333,37
tt1230414,R,"Comedy, Drama, Romance",372.0,It's Complicated,22100820,"Dec 25, 2009 - Apr 1, 2010",2.0,2955
tt2235779,PG-13,"Horror, Mystery, Thriller",251.0,The Quiet Ones,3880053,"Apr 25, 2014 - Jun 5, 2014",1.6333333333333333,2027
tt0828393,na,Drama,174.0,Garden Party,10876,"Jul 11, 2008 - Jul 24, 2008",1.4666666666666668,7
tt0040481,na,"Crime, Drama",300.0,It Always Rains on Sunday,7177,"Mar 7, 2008 - Mar 13, 2008",1.5333333333333332,1
tt1135985,R,"Comedy, Romance",77.0,Sex Drive,3607164,"Oct 17, 2008 - Dec 4, 2008",1.8166666666666667,2421
tt1673697,PG-13,"Biography, Comedy, Drama, Music, Romance",285.0,The Sapphires,38372,"Mar 22, 2013 - Jul 25, 2013",1.7166666666666668,126
tt2109248,PG-13,"Action, Adventure, Sci, Fi",188.0,Transformers: Age of Extinction,100038390,"Jun 27, 2014 - Oct 9, 2014",2.75,4233
tt0490075,R,"Crime, Thriller",35.0,Aftermath,1124,"Nov 28, 2014 - Dec 11, 2014",1.4,1
tt0120591,PG-13,"Action, Adventure, Sci, Fi, Thriller",184.0,Armageddon,36089972,"Jul 1, 1998",2.5166666666666666,3184
tt1144884,R,"Horror, Thriller",133.0,The Final Destination,27408309,"Aug 28, 2009 - Nov 26, 2009",1.3666666666666667,3121
tt0120685,PG-13,"Action, Sci, Fi, Thriller",226.0,Godzilla,44047541,"May 20, 1998",2.3166666666666664,3310
tt1013753,R,"Biography, Drama",401.0,Milk,1453844,"May 20, 1998",2.1333333333333333,882
tt2515086,PG,"Documentary, Music",124.0,One Direction: This Is Us,15815497,"Aug 30, 2013 - Oct 6, 2013",1.5333333333333332,2735
tt2113659,PG-13,"Comedy, Drama, Romance",420.0,Elsa & Fred,65275,"Nov 7, 2014 - Jan 1, 2015",1.55,34
tt1403862,PG-13,"Action, Adventure, Fantasy",328.0,Sinbad: The Fifth Voyage,103384,"Feb 7, 2014 - Feb 13, 2014",1.4833333333333334,27
tt2172934,PG-13,"Action, Drama, Thriller",314.0,3 Days to Kill,12242218,"Feb 21, 2014 - May 15, 2014",1.95,2872
tt1024715,R,"Comedy, Drama",98.0,Choke,1319286,"Sep 26, 2008 - Nov 23, 2008",1.5333333333333332,435
tt0047034,na,"Drama, Horror, Sci, Fi, Thriller",258.0,Godzilla,10903,"Apr 18, 2014 - Aug 14, 2014",1.6,21
tt0913354,PG-13,"Action, Crime, Thriller",393.0,Armored,6511128,"Dec 4, 2009 - Jan 10, 2010",1.4666666666666668,1919
tt1754811,R,Comedy,285.0,InAPPropriate Comedy,156414,"Mar 22, 2013 - Mar 28, 2013",1.3833333333333333,275
tt1694020,PG-13,"Comedy, Drama",378.0,The Guilt Trip,5290629,"Dec 19, 2012 - Mar 7, 2013",1.5833333333333335,2431
tt1188729,R,"Action, Horror, Mystery, Sci, Fi, Thriller",105.0,Pandorum,4424126,"Sep 25, 2009 - Nov 19, 2009",1.8,2506
tt1055369,PG-13,"Action, Adventure, Sci, Fi",191.0,Transformers: Revenge of the Fallen,108966307,"Jun 24, 2009 - Oct 15, 2009",2.4833333333333334,4293
tt2170242,PG,"Drama, Family, Fantasy, Romance",104.0,Yellow Day,29144,"Sep 19, 2014",1.6333333333333333,1
tt2785390,PG-13,Documentary,188.0,America: Imagine the World Without Her,38608,"Sep 19, 2014",1.75,1105
tt1606378,R,"Action, Thriller",321.0,A Good Day to Die Hard,24834845,"Feb 14, 2013 - May 23, 2013",1.6333333333333333,3555
tt3173910,na,"Comedy, Romance",328.0,Hasee Toh Phasee,336985,"Feb 7, 2014 - Mar 6, 2014",2.35,88
tt2294677,R,Comedy,147.0,In a World...,70541,"Aug 9, 2013 - Dec 5, 2013",1.55,144
tt1872194,R,"Crime, Drama",448.0,The Judge,13116226,"Oct 10, 2014 - Jan 15, 2015",2.35,3003
tt0458481,R,"Action, Crime, Thriller",132.0,Sin City: A Dame to Kill For,6317683,"Aug 22, 2014 - Oct 9, 2014",1.7,2894
tt0844768,R,"Comedy, Documentary",328.0,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,464170,"Feb 8, 2008 - Feb 28, 2008",1.6666666666666665,962
tt0067866,na,"Drama, Western",750.0,El Topo,6857,"Dec 13, 2006 - Jul 12, 2008",2.0833333333333335,4
tt2710368,PG-13,Thriller,475.0,Final: The Rapture,31900,"Sep 13, 2013 - Mar 2, 2014",1.5,4
tt2179116,R,"Adventure, Comedy, Drama",215.0,The Kings of Summer,58962,"May 31, 2013 - Jul 25, 2013",1.5833333333333335,65
tt1276104,R,"Action, Crime, Drama, Sci, Fi, Thriller",460.0,Looper,20801552,"Sep 28, 2012 - Jan 1, 2013",1.8833333333333333,2993
tt1220220,PG-13,"Comedy, Drama",77.0,Motherhood,50081,"Oct 23, 2009 - Nov 19, 2009",1.5,48
tt0815241,R,"Comedy, Documentary, War",93.0,Religulous,3409643,"Oct 1, 2008 - Dec 18, 2008",1.6833333333333333,568
tt1020950,na,Drama,413.0,Eden,3084,"Nov 14, 2008 - Feb 8, 2009",1.3833333333333333,3
tt0770810,PG-13,Drama,342.0,How She Move,3957471,"Jan 25, 2008 - Mar 27, 2008",1.5666666666666667,1531
tt2756032,R,"Drama, Fantasy, Mystery, Romance, Sci, Fi, Thriller",132.0,The One I Love,48059,"Aug 22, 2014 - Oct 16, 2014",1.5166666666666666,82
tt0497972,R,"Comedy, Drama, Fantasy, Romance",272.0,Sex and Death 101,13516,"Apr 4, 2008 - May 1, 2008",1.95,6
tt0465502,PG,"Animation, Comedy, Family, Fantasy",469.0,Igor,7803347,"Sep 19, 2008 - Jan 22, 2009",1.45,2341
tt1650554,R,"Action, Adventure, Comedy, Crime, Thriller",138.0,Kick-Ass 2,13332955,"Aug 16, 2013 - Sep 26, 2013",1.7166666666666668,2945
tt2357291,G,"Adventure, Animation, Comedy, Family, Musical",265.0,Rio 2,39327869,"Apr 11, 2014 - Sep 4, 2014",1.6833333333333333,3975
tt2404181,PG,"Biography, Drama, Romance",244.0,Belle,106578,"May 2, 2014 - Aug 28, 2014",1.6666666666666665,525
tt0416212,PG-13,Drama,441.0,The Secret Life of Bees,10527799,"Oct 17, 2008 - Feb 26, 2009",1.9,1630
tt2017020,PG,"Adventure, Animation, Comedy, Family, Fantasy",156.0,The Smurfs 2,17548389,"Jul 31, 2013 - Nov 17, 2013",1.75,3867
tt0365929,R,"Action, Crime, Horror, Mystery, Thriller",119.0,Whiteout,4915104,"Sep 11, 2009 - Dec 17, 2009",1.6833333333333333,2745
tt0086506,na,"Documentary, Music",3.0,On Tour with Pina Bausch,1756,"Apr 4, 2014",0.95,2
tt2381319,na,"Biography, Documentary, Drama, Music",330.0,Afternoon of a Faun: Tanaquil Le Clercq,15292,"Feb 5, 2014 - Nov 6, 2014",1.5166666666666666,11
tt2262227,PG,"Adventure, Animation, Comedy, Family, Fantasy, Musical, Romance",441.0,The Book of Life,17005218,"Oct 17, 2014 - Feb 26, 2015",1.5833333333333335,3113
tt0848557,R,"Fantasy, Horror, Sci, Fi, Thriller",321.0,Diary of the Dead,232576,"Feb 15, 2008 - May 1, 2008",1.5833333333333335,48
tt2709606,PG,"Animation, Comedy, Family, Sci, Fi",124.0,Last Flight of the Champion,1493,"Aug 30, 2013 - Sep 5, 2013",1.4666666666666668,15
tt0060647,Not Rated,"Comedy, Crime, Mystery",357.0,Made in U.S.A,11147,"Jan 9, 2009 - Aug 20, 2009",1.5,2
tt1232207,R,"Crime, Documentary, News",107.0,Capitalism: A Love Story,231964,"Jan 9, 2009 - Aug 20, 2009",2.1166666666666667,995
tt2431286,PG-13,"Biography, Comedy, Drama",405.0,Philomena,128435,"Jan 9, 2009 - Aug 20, 2009",1.6333333333333333,1225
tt1981115,PG-13,"Action, Adventure, Fantasy",419.0,Thor: The Dark World,85737841,"Nov 8, 2013 - Apr 17, 2014",1.8666666666666667,3841
tt0816442,PG-13,"Drama, War",419.0,The Book Thief,105005,"Nov 8, 2013 - Apr 17, 2014",2.183333333333333,1316
tt0109830,PG-13,"Drama, Romance",118.0,Forrest Gump,398560,"Sep 5, 2014 - Sep 11, 2014",2.3666666666666667,337
tt0765476,PG,"Adventure, Comedy, Family, Romance, Sci, Fi",174.0,Meet Dave,5251918,"Jul 11, 2008 - Oct 9, 2008",1.5,3011
tt2151988,na,"Documentary, Drama, History, News",357.0,"High Tech, Low Life",1718,"Jan 9, 2013",1.45,1
tt1376213,PG,"Adventure, Family, Fantasy",356.0,The Adventurer: The Curse of the Midas Box,4756,"Jan 10, 2014 - Jan 16, 2014",1.6666666666666665,82
tt1972571,R,"Crime, Drama, Thriller",161.0,A Most Wanted Man,2687227,"Jan 10, 2014 - Jan 16, 2014",2.033333333333333,801
tt1196956,PG-13,"Biography, Comedy, Drama, Music",84.0,One Chance,33405,"Oct 10, 2014 - Nov 13, 2014",1.7166666666666668,43
tt0120201,R,"Action, Adventure, Sci, Fi, Thriller",56.0,Starship Troopers,22058773,"Nov 7, 1997",2.15,2971
tt0988047,PG-13,"Action, Crime, Drama, Thriller",128.0,Traitor,7868465,"Aug 27, 2008 - Nov 25, 2008",1.9,2108
tt2372678,na,"Comedy, Drama, Romance",258.0,2 States,1073898,"Apr 18, 2014 - May 29, 2014",2.4833333333333334,137
tt1300851,R,"Action, Crime, Thriller",428.0,The Boondock Saints II: All Saints Day,546687,"Oct 30, 2009 - Feb 18, 2010",1.9666666666666668,524
tt0889583,R,Comedy,175.0,Br眉no,30619130,"Jul 10, 2009 - Aug 20, 2009",1.35,2759
tt0844708,R,"Horror, Thriller",294.0,The Last House on the Left,14118685,"Mar 13, 2009 - May 14, 2009",1.8333333333333335,2402
tt1139668,PG-13,"Drama, Horror, Mystery, Thriller",357.0,The Unborn,19810585,"Jan 9, 2009 - Mar 5, 2009",1.4666666666666668,2359
tt1924429,R,"Crime, Drama, Mystery, Thriller",271.0,Trance,131145,"Apr 5, 2013 - Jun 6, 2013",1.6833333333333333,443
tt0406759,PG-13,"Drama, Horror, Mystery, Thriller",335.0,The Eye,12425776,"Feb 1, 2008 - Apr 10, 2008",1.6333333333333333,2470
tt2015381,PG-13,"Action, Adventure, Comedy, Sci, Fi",518.0,Guardians of the Galaxy,94320883,"Aug 1, 2014 - Jan 22, 2015",2.0166666666666666,4088
tt1045778,PG-13,Comedy,196.0,Year One,19610304,"Jun 19, 2009 - Aug 16, 2009",1.6166666666666667,3024
tt0481499,PG,"Action, Adventure, Animation, Comedy, Family, Fantasy",285.0,The Croods,43639736,"Mar 22, 2013 - Sep 19, 2013",1.6333333333333333,4065
tt0831387,PG-13,"Action, Adventure, Sci, Fi, Thriller",230.0,Godzilla,93188384,"May 16, 2014 - Aug 28, 2014",2.05,3952
tt2980794,na,"Crime, Drama, Romance",314.0,Highway,326654,"Feb 21, 2014 - Mar 16, 2014",2.216666666666667,97
tt1843866,PG-13,"Action, Adventure, Sci, Fi, Thriller",272.0,Captain America: The Winter Soldier,95023721,"Apr 4, 2014 - Aug 21, 2014",2.2666666666666666,3938
tt2209764,PG-13,"Drama, Sci, Fi, Thriller",258.0,Transcendence,10886386,"Apr 18, 2014 - Jun 19, 2014",1.9833333333333334,3455
tt1253863,R,"Action, Drama",300.0,300: Rise of an Empire,45038460,"Mar 7, 2014 - May 29, 2014",1.7,3490
tt3125324,PG-13,"Drama, Music, Romance",413.0,Beyond the Lights,6200284,"Nov 14, 2014 - Feb 5, 2015",1.9333333333333333,1789
tt2011159,PG-13,"Action, Crime, Drama, Horror, Thriller",111.0,No Good Deed,24250283,"Sep 12, 2014 - Nov 2, 2014",1.4,2175
tt0117500,R,"Action, Adventure, Thriller",210.0,The Rock,25069525,"Jun 7, 1996 - Dec 5, 1996",2.2666666666666666,2426
tt1000774,R,"Comedy, Drama, Romance",216.0,Sex and the City,57038404,"May 30, 2008 - Sep 18, 2008",2.4166666666666665,3325
tt2103254,R,"Comedy, Romance",183.0,Tammy,21577049,"Jul 2, 2014 - Oct 16, 2014",1.6166666666666667,3465
tt1809398,PG-13,"Biography, Drama, Sport, War",372.0,Unbroken,30621445,"Dec 25, 2014 - Mar 12, 2015",2.283333333333333,3301
tt0424942,G,"Documentary, Short",151.0,Deep Sea,700213,"Mar 3, 2006",0.6833333333333333,47
tt2093109,PG-13,"Documentary, News",453.0,Escape Fire: The Fight to Rescue American Healthcare,30953,"Oct 5, 2012 - Mar 28, 2013",1.5833333333333335,12
tt1385912,PG-13,"Comedy, Drama",112.0,I Can Do Bad All by Myself,23446785,"Sep 11, 2009 - Oct 29, 2009",1.8833333333333333,2255
tt2304771,PG-13,"Biography, Drama, History",398.0,Mandela: Long Walk to Freedom,84283,"Sep 11, 2009 - Oct 29, 2009",2.35,1010
tt2706264,na,"Action, Drama",285.0,Rangrezz,4318,"Mar 22, 2013 - Apr 4, 2013",2.4,11
tt0821810,PG,"Drama, Family",97.0,All Roads Lead Home,31785,"Sep 26, 2008 - Oct 9, 2008",1.8,46
tt0411061,R,"Crime, Drama, Mystery, Thriller",258.0,88 Minutes,6957216,"Apr 18, 2008",1.8,2168
tt2582846,PG-13,"Drama, Romance",209.0,The Fault in Our Stars,48002523,"Jun 6, 2014 - Oct 9, 2014",2.1,3340
tt0995039,PG-13,"Comedy, Drama, Fantasy, Romance",105.0,Ghost Town,5012315,"Sep 19, 2008 - Nov 13, 2008",1.7,1512
tt0870111,R,"Biography, Drama, History",392.0,Frost/Nixon,180708,"Sep 19, 2008 - Nov 13, 2008",2.033333333333333,1105
tt1462900,PG-13,"Action, Biography, Drama, Romance, War",131.0,The Grandmaster,132617,"Sep 19, 2008 - Nov 13, 2008",2.1666666666666665,804
tt1714206,R,"Comedy, Drama, Romance",154.0,The Spectacular Now,197415,"Sep 19, 2008 - Nov 13, 2008",1.5833333333333335,770
tt1049413,PG,"Adventure, Animation, Comedy, Family",217.0,Up,68108790,"May 29, 2009 - Nov 5, 2009",1.6,3886
tt1430132,PG-13,"Action, Adventure, Sci, Fi",161.0,The Wolverine,53113752,"Jul 26, 2013 - Dec 5, 2013",2.1,3924
tt0787474,PG,"Adventure, Animation, Comedy, Family, Fantasy",462.0,The Boxtrolls,17275239,"Sep 26, 2014 - Feb 5, 2015",1.6,3464
tt2388715,R,"Horror, Mystery",265.0,Oculus,12005402,"Apr 11, 2014 - Jun 26, 2014",1.7333333333333334,2648
tt0431308,PG-13,"Comedy, Drama, Romance",377.0,P.S. I Love You,6481221,"Dec 21, 2007 - Mar 13, 2008",2.1,2471
tt0421082,R,"Biography, Drama, Music",449.0,Control,27674,"Oct 10, 2007 - Jan 31, 2008",2.033333333333333,29
tt1967545,PG-13,"Drama, Romance, Thriller",335.0,Labor Day,5175282,"Jan 31, 2014 - Mar 20, 2014",1.85,2584
tt1148204,R,"Horror, Mystery, Thriller",161.0,Orphan,12871483,"Jul 24, 2009 - Oct 8, 2009",2.05,2750
tt2087850,R,Comedy,272.0,The Players,6674,"Apr 4, 2014 - Apr 10, 2014",1.8166666666666667,50
tt1758795,R,"Comedy, Romance",159.0,The To Do List,1579402,"Jul 26, 2013 - Aug 15, 2013",1.7333333333333334,591
tt0458525,PG-13,"Action, Adventure, Sci, Fi",245.0,X-Men Origins: Wolverine,85058003,"May 1, 2009 - Oct 1, 2009",1.7833333333333332,4102
tt1673434,PG-13,"Adventure, Drama, Fantasy, Romance",411.0,The Twilight Saga: Breaking Dawn - Part 2,141067634,"Nov 16, 2012 - Mar 7, 2013",1.9166666666666665,4070
tt0115798,PG-13,"Comedy, Drama, Thriller",201.0,The Cable Guy,19806226,"Jun 14, 1996",1.6,2657
tt2113075,R,Drama,82.0,The Inevitable Defeat of Mister & Pete,254279,"Oct 11, 2013 - Oct 31, 2013",1.8,147
tt0893382,PG-13,"Biography, Documentary, Music",272.0,Shine a Light,1488081,"Apr 4, 2008 - Jun 19, 2008",2.033333333333333,277
tt1080016,PG,"Adventure, Animation, Comedy, Family",191.0,Ice Age: Dawn of the Dinosaurs,41690382,"Jul 1, 2009 - Nov 22, 2009",1.5666666666666667,4102
tt0949875,na,Drama,287.0,The New Twenty,6272,"Mar 20, 2009 - May 21, 2009",1.5333333333333332,1
tt0464141,R,"Drama, Horror, Mystery, Thriller",370.0,The Orphanage,233323,"Mar 20, 2009 - May 21, 2009",1.75,707
tt0857190,R,"Action, Crime, Drama",306.0,The Sweeney,20321,"Mar 1, 2013 - Mar 14, 2013",1.8666666666666667,11
tt1122836,PG,"Comedy, Horror, Sci, Fi, Thriller",273.0,Alien Trespass,43437,"Apr 3, 2009 - Sep 7, 2009",1.5,40
tt1985019,PG-13,"Comedy, Romance",503.0,Austenland,40662,"Aug 16, 2013 - Jan 2, 2014",1.6166666666666667,274
tt0858486,PG,"Action, Adventure, Animation, Family, Sci, Fi, Thriller",245.0,Battle for Terra,1082064,"May 1, 2009 - Sep 7, 2009",1.4166666666666667,1159
tt1091229,PG-13,"Action, Comedy",350.0,Chandni Chowk to China,629921,"Jan 16, 2009 - Feb 12, 2009",2.5666666666666664,130
tt0393597,na,Documentary,254.0,Earth,8825760,"Apr 22, 2009 - Jul 30, 2009",1.5,1804
tt1311067,R,Horror,133.0,Halloween II,16349565,"Aug 28, 2009 - Nov 24, 2009",1.75,3088
tt1667889,PG,"Adventure, Animation, Comedy, Drama, Family, Fantasy",537.0,Ice Age: Continental Drift,46629259,"Jul 13, 2012 - Feb 7, 2013",1.4666666666666668,3886
tt0380510,PG-13,"Drama, Fantasy, Thriller",386.0,The Lovely Bones,116616,"Jul 13, 2012 - Feb 7, 2013",2.25,2638
tt0408236,R,"Drama, Musical, Thriller",377.0,Sweeney Todd: The Demon Barber of Fleet Street,9300805,"Dec 21, 2007 - Mar 20, 2008",1.9333333333333333,1507
tt0963208,PG-13,"Comedy, Documentary, War",258.0,Where in the World Is Osama Bin Laden?,148698,"Apr 18, 2008 - May 29, 2008",1.5,102
tt0493464,R,"Action, Crime, Fantasy, Thriller",188.0,Wanted,50927085,"Jun 27, 2008 - Sep 18, 2008",1.8333333333333335,3185
tt1705111,na,Comedy,118.0,InSpectres,610,"Sep 5, 2013 - Sep 19, 2013",1.4166666666666667,1
tt1821658,PG,"Adventure, Animation, Comedy, Crime, Family",349.0,The Nut Job,19423000,"Jan 17, 2014 - May 8, 2014",1.4166666666666667,3472
tt1193138,R,"Comedy, Drama, Romance",393.0,Up in the Air,1181450,"Jan 17, 2014 - May 8, 2014",1.8166666666666667,2218
tt0057345,na,"Drama, Romance",482.0,Contempt,8322,"Sep 6, 2013 - Jan 23, 2014",1.7166666666666668,2
tt1816518,PG,"Adventure, Animation, Comedy, Crime, Drama, Family, Fantasy",307.0,Ernest & Celestine,13078,"Feb 28, 2014 - May 1, 2014",1.3333333333333333,39
tt1781840,R,Drama,110.0,Jayne Mansfield's Car,9320,"Sep 13, 2013 - Sep 26, 2013",2.033333333333333,11
tt0800240,R,"Crime, Drama, Mystery, Thriller",251.0,Deception,2312146,"Apr 25, 2008 - Jun 26, 2008",1.7833333333333332,2001
tt0963794,R,"Fantasy, Horror, Thriller",272.0,The Ruins,8003421,"Apr 4, 2008 - Jun 19, 2008",1.5,2814
tt1015971,PG,Documentary,224.0,The Boys: The Sherman Brothers' Story,14632,"May 22, 2009 - Sep 10, 2009",1.6833333333333333,5
tt0057345,na,"Drama, Romance",293.0,Contempt,14826,"Mar 14, 2008 - Sep 11, 2008",1.7166666666666668,2
tt2042568,R,"Comedy, Drama, Music",391.0,Inside Llewyn Davis,405411,"Mar 14, 2008 - Sep 11, 2008",1.7333333333333334,729
tt1175506,PG-13,"Comedy, Drama",402.0,Me and Orson Welles,63638,"Nov 25, 2009 - Feb 25, 2010",1.9,134
tt0076759,PG,"Action, Adventure, Fantasy, Sci, Fi",335.0,Star Wars: Episode IV - A New Hope,35906661,"Jan 31, 1997",2.0166666666666666,2375
tt0426931,PG,"Drama, Music",407.0,August Rush,9421369,"Nov 21, 2007 - Feb 28, 2008",1.9,2310
tt0790636,R,"Biography, Drama",426.0,Dallas Buyers Club,260865,"Nov 21, 2007 - Feb 28, 2008",1.95,1110
tt0480249,PG-13,"Adventure, Drama, Sci, Fi, Thriller",384.0,I Am Legend,77211321,"Dec 14, 2007 - Apr 10, 2008",1.6833333333333333,3648
tt0964539,R,"Crime, Horror, Thriller",258.0,Pathology,54244,"Apr 18, 2008 - May 8, 2008",1.5833333333333335,46
tt0120815,R,"Drama, War",526.0,Saving Private Ryan,30576104,"Jul 24, 1998",2.8166666666666664,2807
tt1332100,na,"Comedy, Drama, Music, Musical, Romance",119.0,The Big Gay Musical,8053,"Sep 11, 2009 - Nov 12, 2009",1.45,1
tt0483607,R,"Action, Sci, Fi, Thriller",293.0,Doomsday,4926565,"Mar 14, 2008 - Apr 10, 2008",1.8,1938
tt1020530,R,"Horror, Thriller",62.0,Eden Lake,5824,"Oct 31, 2008 - Nov 6, 2008",1.5166666666666666,10
tt0870211,R,"Drama, History, War",239.0,Battle for Haditha,1982,"May 7, 2008 - May 22, 2008",1.6166666666666667,2
tt2298384,na,"Comedy, Romance",335.0,Love Is in the Air,4937,"Jan 31, 2014 - Feb 13, 2014",1.6,6
tt0970468,PG-13,"Comedy, Romance",300.0,Miss Pettigrew Lives for a Day,2490942,"Mar 7, 2008 - May 22, 2008",1.5333333333333332,539
